dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,19.500000,14.594246,26.400000,8.000000,0.000000,0.000000,4.712389
0.050000,19.500000,14.194246,26.800000,8.000000,0.000000,0.000000,4.712389
0.050000,19.500000,13.794246,27.200000,8.000000,0.000000,0.000000,4.712389
0.050000,19.500000,13.394246,27.600000,8.000000,0.000000,0.000000,4.712389
0.050000,19.500000,12.994246,28.000000,8.000000,0.000000,0.000000,4.712389
0.050000,19.500000,12.594246,28.400000,8.000000,0.000000,0.000000,4.712389
0.050000,19.500000,12.194246,28.800000,8.000000,0.000000,0.000000,4.712389
0.050000,19.500000,11.794246,29.200000,8.000000,0.000000,0.000000,4.712389
0.050000,19.500000,11.394246,29.600000,8.000000,0.000000,0.000000,4.712389
0.050000,19.500000,10.994246,30.000000,8.000000,0.000000,0.000000,4.712389
0.050000,19.500000,10.594246,30.400000,8.000000,0.000000,0.000000,4.712389
0.050000,19.500000,10.194246,30.800000,8.000000,0.000000,0.000000,4.712389
0.050000,19.500862,9.794339,31.200000,8.000000,0.000000,0.000000,4.720981
0.050000,19.508235,9.394414,31.600000,8.000000,0.000000,0.000000,4.741574
0.050000,19.525008,8.994777,32.000000,8.000000,0.000000,0.000000,4.768209
0.050000,19.553863,8.595839,32.400000,8.000000,0.000000,0.000000,4.802392
0.050000,19.598180,8.198334,32.800000,8.000000,0.000000,0.000000,4.846288
0.050000,19.662308,7.803562,33.200000,8.000000,0.000000,0.000000,4.903035
0.050000,19.751043,7.417100,33.596607,7.864278,-2.714445,-54.288895,4.976439
0.050000,19.868345,7.049380,33.982724,7.580407,-5.677408,-59.259259,5.070157
0.050000,20.017766,6.709365,34.354337,7.284111,-5.925926,-4.970364,5.187766
0.050000,20.202446,6.404440,34.711135,6.987815,-5.925926,-0.000000,5.331445
0.050000,20.422525,6.143197,35.053119,6.691518,-5.925926,0.000000,5.497731
0.050000,20.672872,5.933230,35.380287,6.395222,-5.925926,-0.000000,5.674514
0.050000,20.943126,5.777370,35.692641,6.098926,-5.925926,0.000000,5.844419
