dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,20.650000,14.994246,27.803700,8.000000,0.000000,0.000000,4.712389
0.050000,20.650000,14.594246,28.203700,8.000000,0.000000,0.000000,4.712389
0.050000,20.650000,14.194246,28.603700,8.000000,0.000000,-0.000000,4.712389
0.050000,20.650000,13.794246,29.003700,8.000000,0.000000,0.000000,4.712389
0.050000,20.650000,13.394246,29.403700,8.000000,0.000000,0.000000,4.712389
0.050000,20.650000,12.994246,29.803700,8.000000,-0.000000,-0.000000,4.712389
0.050000,20.650000,12.594246,30.203700,8.000000,0.000000,0.000000,4.712389
0.050000,20.650000,12.194246,30.603700,8.000000,0.000000,-0.000000,4.712389
0.050000,20.650000,11.794246,31.003700,8.000000,0.000000,0.000000,4.712389
0.050000,20.650000,11.394246,31.403700,8.000000,0.000000,0.000000,4.712389
0.050000,20.650000,10.994246,31.803700,8.000000,0.000000,0.000000,4.712389
0.050000,20.650000,10.594246,32.203700,8.000000,-0.000000,-0.000000,4.712389
0.050000,20.650000,10.194246,32.603700,8.000000,0.000000,0.000000,4.712389
0.050000,20.650820,9.804220,32.993727,7.800537,-3.989264,-79.785289,4.720981
0.050000,20.657746,9.427972,33.370039,7.526232,-5.486092,-29.936556,4.741574
0.050000,20.673217,9.058937,33.739398,7.387173,-2.781183,54.098190,4.768209
0.050000,20.699208,8.699202,34.100070,7.213453,-3.474410,-13.864552,4.802392
0.050000,20.737886,8.351858,34.449561,6.989820,-4.472650,-19.964801,4.846288
0.050000,20.791472,8.021479,34.784258,6.693928,-5.917841,-28.903816,4.903035
0.050000,20.861185,7.717241,35.096381,6.242463,-9.029304,-62.229264,4.976439
0.050000,20.945527,7.452093,35.374620,5.564787,-13.553511,-90.484128,5.070157
0.050000,21.040254,7.235690,35.610847,4.724546,-16.804827,-65.026329,5.187766
0.050000,21.139036,7.071747,35.802250,3.828063,-17.929650,-22.496454,5.331445
0.050000,21.235744,6.956324,35.952832,3.011635,-16.328560,32.021802,5.497731
0.050000,21.330417,6.876700,36.076538,2.474106,-10.750589,111.559415,5.674514
0.050000,21.431673,6.818438,36.193359,2.336430,-2.753525,159.941279,5.844419
0.050000,21.549337,6.774053,36.319116,2.515138,3.574169,126.553893,5.993693
0.050000,21.686371,6.742763,36.459677,2.811212,5.921488,46.946361,6.117236
0.050000,21.839006,6.725312,36.613306,3.072593,5.227616,-13.877440,6.216554
0.050000,22.000906,6.721215,36.775258,3.239039,3.328911,-37.974098,0.012587
0.050000,22.166068,6.728732,36.940591,3.306661,1.352443,-39.529358,0.075994
0.050000,22.329793,6.745558,37.105179,3.291757,-0.298074,-33.010341,0.127176
0.050000,22.488689,6.769348,37.265846,3.213333,-1.568492,-25.408353,0.168891
0.050000,22.640386,6.797965,37.420218,3.087447,-2.517715,-18.984454,0.203200
0.050000,22.783249,6.829569,37.566535,2.926344,-3.222048,-14.086670,0.231633
0.050000,22.916154,6.862614,37.703486,2.739022,-3.746447,-10.487967,0.255330
0.050000,23.038323,6.895820,37.830088,2.532027,-4.139896,-7.868984,0.275145
0.050000,23.149218,6.928134,37.945595,2.310141,-4.437718,-5.956446,0.291725
0.050000,23.248463,6.958696,38.049439,2.076892,-4.664993,-4.545495,0.305565
0.050000,23.335798,6.986802,38.141185,1.834917,-4.839486,-3.489868,0.317043
0.050000,23.411038,7.011885,38.220497,1.586226,-4.973822,-2.686714,0.326452
0.050000,23.474057,7.033489,38.287115,1.332376,-5.077010,-2.063770,0.334015
0.050000,23.524765,7.051254,38.340845,1.074601,-5.155500,-1.569796,0.339903
0.050000,23.563102,7.064905,38.381541,0.813906,-5.213894,-1.167871,0.344244
0.050000,23.589029,7.074243,38.409097,0.551134,-5.255433,-0.830784,0.347127
0.050000,23.602520,7.079135,38.423448,0.287018,-5.282324,-0.537819,0.348611
0.050000,23.606416,7.080551,38.427594,0.082905,-4.082262,24.001235,0.349037
0.050000,23.606677,7.080647,38.427871,0.005556,-1.546975,50.705751,0.349066
0.050000,23.606677,7.080647,38.427871,0.000000,-0.111129,28.716918,0.349066
