dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,11.604892,21.723445,10.005882,2.946176,-0.025058,-0.000350,6.248851
0.050000,11.752046,21.718233,10.153128,2.944923,-0.025074,-0.000324,6.246706
0.050000,11.899125,21.712704,10.300311,2.943668,-0.025089,-0.000295,6.244513
0.050000,12.046130,21.706852,10.447432,2.942413,-0.025102,-0.000264,6.242270
0.050000,12.193057,21.700669,10.594490,2.941157,-0.025114,-0.000231,6.239979
0.050000,12.339908,21.694149,10.741485,2.939901,-0.025124,-0.000194,6.237639
0.050000,12.486680,21.687284,10.888417,2.938645,-0.025131,-0.000155,6.235250
0.050000,12.633372,21.680068,11.035287,2.937388,-0.025137,-0.000113,6.232811
0.050000,12.779983,21.672494,11.182093,2.936131,-0.025141,-0.000068,6.230324
0.050000,12.926511,21.664556,11.328837,2.934874,-0.025142,-0.000021,6.227788
0.050000,13.072957,21.656246,11.475518,2.933617,-0.025140,0.000030,6.225203
0.050000,13.219317,21.647557,11.622136,2.932360,-0.025136,0.000083,6.222569
0.050000,13.365591,21.638483,11.768691,2.931103,-0.025129,0.000140,6.219886
0.050000,13.511777,21.629018,11.915183,2.929848,-0.025119,0.000200,6.217155
0.050000,13.657874,21.619153,12.061613,2.928592,-0.025106,0.000262,6.214374
0.050000,13.803880,21.608884,12.207980,2.927338,-0.025089,0.000329,6.211545
0.050000,13.949794,21.598202,12.354284,2.926084,-0.025069,0.000398,6.208666
0.050000,14.095614,21.587101,12.500525,2.924832,-0.025046,0.000471,6.205739
0.050000,14.241338,21.575575,12.646705,2.923581,-0.025019,0.000547,6.202763
0.050000,14.386964,21.563617,12.792821,2.922332,-0.024987,0.000626,6.199739
0.050000,14.532491,21.551221,12.938875,2.921084,-0.024952,0.000709,6.196666
0.050000,14.677917,21.538379,13.084867,2.919839,-0.024912,0.000795,6.193545
0.050000,14.823240,21.525086,13.230797,2.918595,-0.024868,0.000885,6.190375
0.050000,14.968458,21.511334,13.376665,2.917354,-0.024819,0.000978,6.187156
0.050000,15.113570,21.497117,13.522470,2.916116,-0.024765,0.001074,6.183890
0.050000,15.258572,21.482430,13.668215,2.914881,-0.024707,0.001174,6.180575
0.050000,15.403463,21.467264,13.813897,2.913648,-0.024643,0.001278,6.177213
0.050000,15.548240,21.451615,13.959518,2.912420,-0.024574,0.001385,6.173802
0.050000,15.692902,21.435476,14.105078,2.911195,-0.024499,0.001495,6.170344
0.050000,15.837447,21.418839,14.250576,2.909974,-0.024418,0.001609,6.166839
0.050000,15.981871,21.401700,14.396014,2.908757,-0.024332,0.001726,6.163286
0.050000,16.126173,21.384052,14.541391,2.907545,-0.024240,0.001847,6.159685
0.050000,16.270351,21.365889,14.686708,2.906338,-0.024141,0.001971,6.156038
0.050000,16.414401,21.347204,14.831965,2.905136,-0.024036,0.002099,6.152344
0.050000,16.558321,21.327992,14.977162,2.903940,-0.023925,0.002229,6.148604
0.050000,16.702109,21.308246,15.122300,2.902750,-0.023807,0.002363,6.144817
0.050000,16.845762,21.287961,15.267378,2.901566,-0.023682,0.002500,6.140984
0.050000,16.989278,21.267131,15.412397,2.900388,-0.023549,0.002640,6.137105
0.050000,17.132653,21.245749,15.557358,2.899218,-0.023410,0.002784,6.133180
0.050000,17.275886,21.223811,15.702261,2.898055,-0.023264,0.002930,6.129211
0.050000,17.418972,21.201310,15.847106,2.896899,-0.023110,0.003079,6.125196
0.050000,17.561910,21.178240,15.991894,2.895752,-0.022948,0.003230,6.121136
0.050000,17.704696,21.154597,16.136624,2.894613,-0.022779,0.003384,6.117033
0.050000,17.847328,21.130374,16.281298,2.893483,-0.022602,0.003541,6.112885
0.050000,17.989803,21.105566,16.425916,2.892362,-0.022417,0.003700,6.108693
0.050000,18.132117,21.080168,16.570479,2.891251,-0.022224,0.003861,6.104459
0.050000,18.274267,21.054174,16.714986,2.890149,-0.022023,0.004025,6.100181
0.050000,18.416251,21.027580,16.859439,2.889059,-0.021813,0.004189,6.095861
0.050000,18.558065,21.000380,17.003838,2.887979,-0.021596,0.004356,6.091499
0.050000,18.699706,20.972568,17.148184,2.886911,-0.021369,0.004524,6.087095
0.050000,18.841171,20.944141,17.292477,2.885854,-0.021135,0.004694,6.082650
0.050000,18.982456,20.915093,17.436717,2.884809,-0.020891,0.004865,6.078165
0.050000,19.123558,20.885419,17.580906,2.883777,-0.020640,0.005037,6.073639
0.050000,19.264474,20.855115,17.725044,2.882758,-0.020379,0.005210,6.069074
0.050000,19.405201,20.824175,17.869131,2.881753,-0.020110,0.005382,6.064469
0.050000,19.545735,20.792597,18.013170,2.880761,-0.019832,0.005556,6.059826
0.050000,19.686072,20.760374,18.157159,2.879784,-0.019546,0.005729,6.055145
0.050000,19.826210,20.727503,18.301100,2.878821,-0.019251,0.005902,6.050426
0.050000,19.966144,20.693980,18.444993,2.877874,-0.018947,0.006074,6.045671
0.050000,20.105871,20.659800,18.588841,2.876942,-0.018635,0.006246,6.040879
0.050000,20.245388,20.624959,18.732642,2.876027,-0.018314,0.006418,6.036051
0.050000,20.384691,20.589454,18.876398,2.875127,-0.017984,0.006586,6.031189
0.050000,20.523776,20.553281,19.020111,2.874245,-0.017647,0.006755,6.026292
0.050000,20.662641,20.516436,19.163780,2.873380,-0.017301,0.006921,6.021361
0.050000,20.801280,20.478916,19.307406,2.872533,-0.016946,0.007086,6.016398
0.050000,20.939690,20.440716,19.450991,2.871704,-0.016584,0.007248,6.011402
0.050000,21.077869,20.401834,19.594536,2.870893,-0.016214,0.007407,6.006374
0.050000,21.215811,20.362267,19.738041,2.870101,-0.015835,0.007563,6.001316
0.050000,21.353514,20.322012,19.881507,2.869329,-0.015450,0.007717,5.996228
0.050000,21.490974,20.281065,20.024936,2.868576,-0.015056,0.007866,5.991110
0.050000,21.627548,20.239619,20.167660,2.854477,-0.281974,-5.338347,5.985988
0.050000,21.759814,20.198749,20.306097,2.768739,-1.714767,-28.655872,5.980992
0.050000,21.885013,20.159393,20.437336,2.624785,-2.879076,-23.286175,5.976232
0.050000,22.003177,20.121644,20.561383,2.480941,-2.876876,0.043988,5.971711
0.050000,22.114337,20.085593,20.678243,2.337197,-2.874875,0.040032,5.967434
0.050000,22.218524,20.051325,20.787920,2.193544,-2.873059,0.036309,5.963404
0.050000,22.315765,20.018920,20.890419,2.049973,-2.871419,0.032814,5.959625
0.050000,22.406089,19.988453,20.985743,1.906476,-2.869941,0.029545,5.956099
0.050000,22.489521,19.959995,21.073895,1.763046,-2.868617,0.026486,5.952828
0.050000,22.566086,19.933610,21.154879,1.619674,-2.867435,0.023635,5.949816
0.050000,22.635806,19.909359,21.228697,1.476354,-2.866387,0.020977,5.947063
0.050000,22.698703,19.887296,21.295351,1.333081,-2.865462,0.018500,5.944573
0.050000,22.754795,19.867472,21.354843,1.189849,-2.864652,0.016190,5.942346
0.050000,22.804100,19.849930,21.407176,1.046651,-2.863950,0.014038,5.940385
0.050000,22.846633,19.834709,21.452350,0.903484,-2.863349,0.012022,5.938689
0.050000,22.882408,19.821845,21.490367,0.760342,-2.862843,0.010132,5.937260
0.050000,22.911434,19.811364,21.521228,0.617220,-2.862425,0.008349,5.936099
0.050000,22.933723,19.803290,21.544934,0.474116,-2.862092,0.006658,5.935207
0.050000,22.949280,19.797641,21.561485,0.331024,-2.861840,0.005041,5.934583
0.050000,22.958112,19.794430,21.570882,0.187940,-2.861666,0.003481,5.934229
0.050000,22.960846,19.793435,21.573792,0.058200,-2.594804,5.337246,5.934119
0.050000,22.960846,19.793435,21.573792,0.000000,-1.164006,28.615962,5.934119
