0.003750, 0.150000, 50
0.015104, 0.227078, 50
0.034026, 0.378448, 50
0.060516, 0.529795, 50
0.094572, 0.681110, 50
0.136191, 0.832383, 50
0.185371, 0.983605, 50
0.242109, 1.134768, 50
0.306402, 1.285862, 50
0.378246, 1.436877, 50
0.457637, 1.587806, 50
0.544568, 1.738637, 50
0.639037, 1.889363, 50
0.741035, 2.039975, 50
0.850559, 2.190463, 50
0.967599, 2.340818, 50
1.092151, 2.491031, 50
1.224206, 2.641094, 50
1.363755, 2.790996, 50
1.510792, 2.940730, 50
1.661538, 3.014928, 50
1.812224, 3.013709, 50
1.962848, 3.012490, 50
2.113412, 3.011272, 50
2.263915, 3.010054, 50
2.414356, 3.008837, 50
2.564737, 3.007620, 50
2.715058, 3.006403, 50
2.865317, 3.005187, 50
3.015515, 3.003971, 50
3.165653, 3.002756, 50
3.315730, 3.001540, 50
3.465746, 3.000325, 50
3.615702, 2.999109, 50
3.765597, 2.997894, 50
3.915430, 2.996678, 50
4.065204, 2.995462, 50
4.214916, 2.994246, 50
4.364567, 2.993030, 50
4.514158, 2.991813, 50
4.663688, 2.990596, 50
4.813157, 2.989379, 50
4.962565, 2.988161, 50
5.111912, 2.986942, 50
5.261198, 2.985723, 50
5.410423, 2.984503, 50
5.559587, 2.983283, 50
5.708690, 2.982061, 50
5.857732, 2.980839, 50
6.006713, 2.979616, 50
6.155633, 2.978392, 50
6.304491, 2.977167, 50
6.453288, 2.975941, 50
6.602024, 2.974714, 50
6.750698, 2.973487, 50
6.899311, 2.972258, 50
7.047863, 2.971027, 50
7.196352, 2.969796, 50
7.344780, 2.968564, 50
7.493147, 2.967330, 50
7.641452, 2.966095, 50
7.789695, 2.964859, 50
7.937876, 2.963622, 50
8.085995, 2.962383, 50
8.234052, 2.961144, 50
8.382047, 2.959903, 50
8.529980, 2.958660, 50
8.677851, 2.957417, 50
8.825660, 2.956172, 50
8.973406, 2.954927, 50
9.121090, 2.953680, 50
9.268712, 2.952432, 50
9.416271, 2.951183, 50
9.563767, 2.949933, 50
9.711201, 2.948681, 50
9.858573, 2.947429, 50
10.005882, 2.946176, 50
10.153128, 2.944923, 50
10.300311, 2.943668, 50
10.447432, 2.942413, 50
10.594490, 2.941157, 50
10.741485, 2.939901, 50
10.888417, 2.938645, 50
11.035287, 2.937388, 50
11.182093, 2.936131, 50
11.328837, 2.934874, 50
11.475518, 2.933617, 50
11.622136, 2.932360, 50
11.768691, 2.931103, 50
11.915183, 2.929848, 50
12.061613, 2.928592, 50
12.207980, 2.927338, 50
12.354284, 2.926084, 50
12.500525, 2.924832, 50
12.646705, 2.923581, 50
12.792821, 2.922332, 50
12.938875, 2.921084, 50
13.084867, 2.919839, 50
13.230797, 2.918595, 50
13.376665, 2.917354, 50
13.522470, 2.916116, 50
13.668215, 2.914881, 50
13.813897, 2.913648, 50
13.959518, 2.912420, 50
14.105078, 2.911195, 50
14.250576, 2.909974, 50
14.396014, 2.908757, 50
14.541391, 2.907545, 50
14.686708, 2.906338, 50
14.831965, 2.905136, 50
14.977162, 2.903940, 50
15.122300, 2.902750, 50
15.267378, 2.901566, 50
15.412397, 2.900388, 50
15.557358, 2.899218, 50
15.702261, 2.898055, 50
15.847106, 2.896899, 50
15.991894, 2.895752, 50
16.136624, 2.894613, 50
16.281298, 2.893483, 50
16.425916, 2.892362, 50
16.570479, 2.891251, 50
16.714986, 2.890149, 50
16.859439, 2.889059, 50
17.003838, 2.887979, 50
17.148184, 2.886911, 50
17.292477, 2.885854, 50
17.436717, 2.884809, 50
17.580906, 2.883777, 50
17.725044, 2.882758, 50
17.869131, 2.881753, 50
18.013170, 2.880761, 50
18.157159, 2.879784, 50
18.301100, 2.878821, 50
18.444993, 2.877874, 50
18.588841, 2.876942, 50
18.732642, 2.876027, 50
18.876398, 2.875127, 50
19.020111, 2.874245, 50
19.163780, 2.873380, 50
19.307406, 2.872533, 50
19.450991, 2.871704, 50
19.594536, 2.870893, 50
19.738041, 2.870101, 50
19.881507, 2.869329, 50
20.024936, 2.868576, 50
20.167660, 2.854477, 50
20.306097, 2.768739, 50
20.437336, 2.624785, 50
20.561383, 2.480941, 50
20.678243, 2.337197, 50
20.787920, 2.193544, 50
20.890419, 2.049973, 50
20.985743, 1.906476, 50
21.073895, 1.763046, 50
21.154879, 1.619674, 50
21.228697, 1.476354, 50
21.295351, 1.333081, 50
21.354843, 1.189849, 50
21.407176, 1.046651, 50
21.452350, 0.903484, 50
21.490367, 0.760342, 50
21.521228, 0.617220, 50
21.544934, 0.474116, 50
21.561485, 0.331024, 50
21.570882, 0.187940, 50
21.573792, 0.058200, 50
21.573792, 0.000000, 50
