0.003750, 0.150000, 50
0.014896, 0.222922, 50
0.033474, 0.371552, 50
0.059484, 0.520205, 50
0.092928, 0.668890, 50
0.133809, 0.817617, 50
0.182129, 0.966395, 50
0.237891, 1.115232, 50
0.301098, 1.264138, 50
0.371754, 1.413123, 50
0.449863, 1.562194, 50
0.535432, 1.711363, 50
0.628463, 1.860637, 50
0.728965, 2.010025, 50
0.836941, 2.159537, 50
0.952401, 2.309182, 50
1.075349, 2.458969, 50
1.205794, 2.608906, 50
1.343745, 2.759004, 50
1.489208, 2.909270, 50
1.638462, 2.985072, 50
1.787776, 2.986291, 50
1.937152, 2.987510, 50
2.086588, 2.988728, 50
2.236085, 2.989946, 50
2.385644, 2.991163, 50
2.535263, 2.992380, 50
2.684942, 2.993597, 50
2.834683, 2.994813, 50
2.984484, 2.996029, 50
3.134347, 2.997244, 50
3.284270, 2.998460, 50
3.434253, 2.999675, 50
3.584298, 3.000891, 50
3.734403, 3.002106, 50
3.884569, 3.003322, 50
4.034796, 3.004538, 50
4.185084, 3.005754, 50
4.335433, 3.006970, 50
4.485842, 3.008187, 50
4.636312, 3.009404, 50
4.786843, 3.010621, 50
4.937435, 3.011839, 50
5.088088, 3.013058, 50
5.238802, 3.014277, 50
5.389577, 3.015497, 50
5.540413, 3.016717, 50
5.691309, 3.017939, 50
5.842268, 3.019161, 50
5.993287, 3.020384, 50
6.144367, 3.021608, 50
6.295509, 3.022833, 50
6.446712, 3.024058, 50
6.597976, 3.025285, 50
6.749302, 3.026513, 50
6.900689, 3.027742, 50
7.052137, 3.028972, 50
7.203647, 3.030204, 50
7.355219, 3.031436, 50
7.506853, 3.032670, 50
7.658548, 3.033904, 50
7.810305, 3.035140, 50
7.962124, 3.036378, 50
8.114005, 3.037616, 50
8.265947, 3.038856, 50
8.417952, 3.040097, 50
8.570019, 3.041339, 50
8.722148, 3.042582, 50
8.874340, 3.043827, 50
9.026593, 3.045073, 50
9.178909, 3.046319, 50
9.331288, 3.047567, 50
9.483729, 3.048816, 50
9.636232, 3.050067, 50
9.788798, 3.051318, 50
9.941426, 3.052570, 50
10.094117, 3.053822, 50
10.246871, 3.055076, 50
10.399688, 3.056331, 50
10.552567, 3.057586, 50
10.705509, 3.058841, 50
10.858514, 3.060097, 50
11.011582, 3.061354, 50
11.164712, 3.062611, 50
11.317906, 3.063868, 50
11.471162, 3.065125, 50
11.624481, 3.066382, 50
11.777863, 3.067638, 50
11.931307, 3.068895, 50
12.084815, 3.070151, 50
12.238385, 3.071406, 50
12.392018, 3.072660, 50
12.545714, 3.073914, 50
12.699472, 3.075166, 50
12.853293, 3.076417, 50
13.007176, 3.077666, 50
13.161122, 3.078914, 50
13.315130, 3.080159, 50
13.469200, 3.081402, 50
13.623332, 3.082643, 50
13.777526, 3.083881, 50
13.931782, 3.085117, 50
14.086100, 3.086349, 50
14.240479, 3.087577, 50
14.394919, 3.088802, 50
14.549420, 3.090023, 50
14.703982, 3.091240, 50
14.858604, 3.092451, 50
15.013287, 3.093658, 50
15.168030, 3.094860, 50
15.322833, 3.096056, 50
15.477695, 3.097247, 50
15.632617, 3.098431, 50
15.787597, 3.099608, 50
15.942636, 3.100778, 50
16.097733, 3.101941, 50
16.252888, 3.103097, 50
16.408100, 3.104244, 50
16.563370, 3.105383, 50
16.718695, 3.106513, 50
16.874077, 3.107634, 50
17.029514, 3.108745, 50
17.185006, 3.109846, 50
17.340553, 3.110937, 50
17.496154, 3.112016, 50
17.651808, 3.113085, 50
17.807515, 3.114141, 50
17.963275, 3.115186, 50
18.119086, 3.116218, 50
18.274947, 3.117236, 50
18.430859, 3.118242, 50
18.586821, 3.119233, 50
18.742832, 3.120211, 50
18.898890, 3.121173, 50
19.054996, 3.122120, 50
19.211149, 3.123052, 50
19.367347, 3.123968, 50
19.523591, 3.124867, 50
19.679878, 3.125749, 50
19.836209, 3.126614, 50
19.992582, 3.127461, 50
20.148996, 3.128290, 50
20.305451, 3.129101, 50
20.461946, 3.129893, 50
20.618479, 3.130665, 50
20.775050, 3.131418, 50
20.930928, 3.117549, 50
21.082194, 3.025321, 50
21.225657, 2.869275, 50
21.361313, 2.713120, 50
21.489157, 2.556864, 50
21.609183, 2.400518, 50
21.721387, 2.244090, 50
21.825766, 2.087587, 50
21.922317, 1.931018, 50
22.011037, 1.774390, 50
22.091922, 1.617710, 50
22.164971, 1.460983, 50
22.230182, 1.304216, 50
22.287553, 1.147414, 50
22.337082, 0.990582, 50
22.378768, 0.833724, 50
22.412610, 0.676845, 50
22.438608, 0.519950, 50
22.456760, 0.363042, 50
22.467066, 0.206125, 50
22.470258, 0.063832, 50
22.470258, 0.000000, 50
